txid,timestamp,iat,amount_log,ring_size,txs_per_day,hour
d532c30a6cca269d9632b1bf51267e6b73e5f71f3ed0ed0c64237d8e024ff903,1518289558,34.0,1.0795172450924562,137036,683.3956814002404,19
400bba9937c54cc975c2bfa1aff92796be78f9a24894c13a12d834d5782d445b,1518289719,161.0,-1.4940503170483272,137035,683.5518726337295,19
0a4912c8e21341dbfcf1dd6fefe8f7aa3cbf6a58a51c61a0d538f14bfc17c339,1518289798,79.0,-2.954596113719193,137034,686.221323622104,19
c55ad479850062de3905a5e92494eeb2b57b3e1181241ac0b0ca812c7fb9a055,1518290050,252.0,0.23064812251981384,137033,684.0769433770544,19
992815cf17fa0f21d9f7c69efae7b4a5155eb8beb55126060d68ce12a59317dd,1518290072,22.0,-0.35992411484109144,137032,685.656438269951,19
d5ba3cf8f21619266e691d1c811dfc4ad3e7411617aaa7c005629c80f92d6f36,1518290275,203.0,0.7540163421458586,137029,686.7062799460574,19
d21e9d70d31f3a9ee2d17022eff0b9c9686687ffafc0b4844f5edf6651c2c32b,1518290292,17.0,-0.6987730167563935,137031,687.2563332482634,19
9d978ea2dddf32bd876fd9736b26c60ff47a63b74cd6692694ac69dd48f8c25f,1518290330,38.0,0.7987694860550153,137030,688.0510027918389,19
79aebe4b8817b1ea63ccdecbd6aee13001fed3f95ae6a40e0939e43d5d97043f,1518290862,532.0,0.7352646352821047,137028,683.6055331191061,19
a7f9d41bbd33e76d6c9eb51fa69d9457bd2f6cf18fe102e1cd94be00ad0d7044,1518291326,464.0,-12.52328299723353,137027,683.6625589293814,19
3e35886c52271373220b57326ecf697c35d013d7318fd5ed6d22ea0fb430e7d5,1518291418,92.0,0.046034766847652134,137026,683.0891199606409,19
83d691efd5f85156b37068789d7621c1085010b6566a2e1ccb3831343f019ef2,1518291453,35.0,-0.7574508867131581,137025,683.303899076573,19
331c6d54117f148daacc92fbf9c1076b678522ae22f2c9a412307919d9bc837b,1518291700,247.0,4.241949202676432,137024,684.9201214291267,19
9152224badf25d993e85c93ed41c24d1c75d8a58509b61a3922eadae37b005da,1518291866,166.0,-2.4163287103312157,137023,683.2070975416066,19
9d42177d658a212dce20c4c2b822845f8a3a71cf6a8aaea2eb39971b0f1ce58f,1518291878,12.0,-0.0015543800010967507,137022,684.0850699466553,19
327ad06f871fad3232dab231aa9588704436e76011b0df8e30b72fd6b6a01c65,1518292056,178.0,0.8257887954391212,137021,684.2080073378518,19
8c285084f9eb9e513af3e6a0fd0f578772ab0dd2fff9c39eb341bec49952c132,1518292205,149.0,2.8607481787011917,137020,682.6049103293734,19
937ab1609aeda428713fa62555d7bb86fa35ed9ce28339f1b1c52694c7923b56,1518292243,38.0,-0.6663432012676236,137019,682.2331953381045,19
749bd1cabc2e8ac8ffdcd5361ffebe6e88afaa15de753d51ff10137a3f8f0d1a,1518292446,203.0,0.4904545885894892,137018,681.6724176686616,19
9461ea69e4282537911cbbe484202fe4c7a933e127811e322cb300ab78e3629f,1518293175,729.0,4.725865970536759,137017,680.2875093332394,20
a09c398b2f46b320f59068774c78597710b9f69fd3c8c19db28aa485c22c6f0d,1518293219,44.0,0.717879026481281,137016,677.249169372649,20
cdcc03a1a4d8b2cc8eb3bd9008974f44325b5e6a7b4a4ebbe076c8fccbcfa2f8,1518293224,5.0,0.22301463132616153,137015,677.8766023196617,20
9da86e326d3e45d7b71869aa2aded20e04bd3c6fee3f4d748479e94c4cdf3c78,1518293341,117.0,0.4370627327339542,137014,678.9736077460797,20
dd87d8950c4c3b2baa07fd1a2df7b311ed4410f17964a68dba4ac2a2be990184,1518293396,55.0,0.11648534854867144,137013,677.824809413245,20
0776c6292725b75564824d10df06522b8d4a78112bb220ae93ed1349f19fa10e,1518293428,32.0,-0.26880272082460976,137012,680.5542254225211,20
f488921d924ee20c359ba1861aad4ca9a47239c787352387980660adfad2f43a,1518293499,71.0,-0.47388082627373757,137011,680.3545537495074,20
f180f3535b107dbf7a85ee64952bb40cab50838cbc87b2d267c6aa9509776904,1518293587,88.0,-0.011488785811394934,137010,684.3260429600318,20
46591b6e99e549a379e9d98b0eb26647e278314632aee898aeb872e410f6b670,1518293611,24.0,0.2084373667302293,137009,682.8708689302183,20
8032bc0553b8c23a93d639038751902b8f541cb49d196eb68234ebb8b2f49593,1518293649,38.0,-0.0999021024548578,137008,680.7793547810785,20
fa41acd975bc2f8e19778b99cbfc7494cd110d8b0dde3f39c84e9dfa57c80444,1518293682,33.0,0.21673413120595422,137007,683.4530634022501,20
ad16e4ca56c4f78f555dd5724847debfd17ec6be2ad23644d4fc4ca520dcbec8,1518293747,65.0,0.8092487057562125,137006,684.2143531526234,20
997f82bc701b4657e938ffd629fa28ec4780865814c16d06840642a36c1c69c9,1518293893,146.0,-2.4480523818170856,137005,686.8661770991143,20
87bb62420267875cd3f39564b43628368e5de2d0402cb210ccfb376103b8625b,1518294099,206.0,-0.3536082526723114,137004,686.5423192888343,20
4f61b9e59a64767e3aac408878faa3d49baab530d0cd4c9703c652b30c85f5bf,1518294204,105.0,0.7192980458841255,137003,686.160873570591,20
9e0fde4c44c0e3d470f885d7ae7459b6b64f0f6a8bea63fa2bb732725a285422,1518294423,219.0,-0.1449537714024708,137002,685.944022404415,20
3fd17f2d3794216d0209259907f9e120c752c455065fae1412315709b9bec992,1518294458,35.0,-1.5005446810788823,137001,684.5365090920913,20
ac6e64142e50de2236e865c4477a26fa76dfe66b68340eb9a1fc43b25b725ffe,1518294480,22.0,-0.2842920481594807,137000,686.7482852737959,20
1882d6ad44f74c9977a8ca4f34fb02c919617b75c1d150770c4a181d45e080f2,1518294521,41.0,1.560429839810191,136999,686.5537332936555,20
0e40d5666863c2935014231186d49a82efee840f3ec5eb473234eaab49131127,1518294559,38.0,0.9161993280173755,136998,685.4042643749897,20
6663e56e53ff5beb6273c889acda6236c49b62122b9eb57066a395fd9610a66a,1518294714,155.0,0.6692803298674693,136997,685.3299437652013,20
c9edd9ad3af0cec29227049f4018e7e54b767ffb2d08ad97637e8d00f1c187e0,1518294811,97.0,0.35569180340154377,136996,685.8516636417723,20
6a02d9231e74c9cdd161383e841c0ba451100328bf83b911aa0f822d6da5c8ee,1518294831,20.0,-0.9169741922616548,136995,688.8260491008192,20
3d2b704c7a2d6e585940edb73c2b3080cc6204ff6943f0977c97329b51cacbe3,1518294925,94.0,-0.005043294347829492,136994,687.7053816166554,20
fc48809ec48376911cd3ca4e840d67743d38eb7c77aa8ba954dc1487e4729877,1518294940,15.0,0.19994761901472907,136993,684.6363371980109,20
3ef466ea4603c0c2ffe1ff0644839404d7d5b8f8116c9fd2f8b1bb3899c2d4ec,1518295260,320.0,-0.4420965773366662,136992,687.519422301648,20
658016475a5147ea533d724f3b0340aab295020c113a680dbdecca02de388949,1518295352,92.0,0.9502648870866958,136991,686.2866802242587,20
a7a539edd392cb480be2e26a7bbde4b8f26faa5fb2fa9bf43741e59095626d25,1518295481,129.0,-1.0991309565045055,136990,687.8453002766414,20
269ff10cedcf1ae9e54ffa27325c85678d6be9e288b81ca987709c71943af3bb,1518295682,201.0,-1.2532838974861162,136989,686.2488206643469,20
d42564f94a6bfeaf73398c63180d0191648331a718da999758fd68d9bfcf8a0f,1518295990,308.0,-0.18765771697955033,136988,690.309301452796,20
85e6332da90d5128fec0c0d36d190b99eb1a2f906fc9e3fb36eaed5095ae9589,1518296001,11.0,-0.908155828577768,136987,689.1492987554241,20
1267d97079d0538b69cfe107f4b99b15f8daea7d036af27c9ea7b0743da7da3a,1518296019,18.0,-0.49889996706567974,136986,688.3828148073003,20
d046789f2dde77cec51137b4aaeeeb54ea9638321abff0f76d0092c11aefb4e0,1518296124,105.0,-0.34498823502099835,136985,691.9364625468008,20
a457c77255f0f9967202b017df8a41e17fc23efb0fcca36dad42cfd4f7c6eee2,1518296139,15.0,-0.6008193942944111,136984,691.3120184340306,20
cb5973a96aac3fe6af0051bc02cddeb76e22658c5183894072e20f45fa2fd9a5,1518296177,38.0,-1.1979756901746923,136983,694.2040708146277,20
15293313ecd19788ec909efdb3eef2c9778c43b52cb6418a62779926f13d017d,1518296440,263.0,-0.27661696919837514,136982,693.1205843798562,21
c1f5393c26345dbf133afc3f6e4e7e851bf202f66556e3afa194b89976eef225,1518296471,31.0,-0.05323534684744462,136981,693.3577012152809,21
cdcc5b7262cbf38eb8e41d0c8cb9b037b78f2314e5fea7e38b19c1ad5c788f07,1518296624,153.0,0.05642867831227319,136980,693.2972504043992,21
defad0cb5fdad9cfa72ff73ba7d0b80ca190e2fbe38599311679b869120541aa,1518296808,184.0,-0.011911236887842664,136979,691.8646066456135,21
5aa8d48be128a0d3012d81aba2e384509126dc30419e743642902450d8a72154,1518297110,302.0,-0.40059851975677047,136978,692.7313712164247,21
eeaabe99c18c2cc7dd2e5c4e6817394f54a59230a762498fabc04ba3f9d27f1b,1518297156,46.0,-0.25170268610053803,136977,693.8839854722677,21
5ff1d393a6b9446fd982c475fdd4e1553d94fdabf6a9e6675a9d88b6f1508ae2,1518297253,97.0,-0.2679703507063303,136976,694.0074874015457,21
b9995b927fb6e4167a331f3c9b923fbe34ccfd9e6ef7e3ff9f12798faa6429f3,1518297346,93.0,3.434678959592257,136975,694.3144071411626,21
88c33308755e37fcdbcafb9db1864a186ed1b7294bb6cd18e24954e6786e6674,1518297368,22.0,1.157782192808255,136974,697.4280576488188,21
825bc507702874ae08f7d8849315c759413f7bc12720a35b445eff95b5450a02,1518297374,6.0,-0.9011875809624994,136973,696.058585727529,21
53269dbc6ed35e29bdf5c6f375226c6626acddb76e340aedde60ce1420310254,1518297436,62.0,1.8071797358430677,136972,698.2450907467663,21
89b0b648842935a8af48f852e58bbed1d36158b711fb7961d2dd0fc3e82a106d,1518297659,223.0,0.5874442631058878,136971,699.3393461104813,21
67a4f0be851f2c3c2ec199173d948748bd6cdbe8ca11ea2b9851465e5981af6a,1518298057,398.0,-0.13215373536381222,136970,700.8366791263946,21
7a68ea755a29aa4ca0cc646576d4fe7e0021ece838cb3a2d684dec925e1b7503,1518298134,77.0,0.11458683053811561,136969,698.6848912166596,21
235a2ba6fe9dca70885a3d3cf76db55b993acaf807d84a0829bd656a4085ba78,1518298194,60.0,0.6018354569042927,136968,698.9248698732001,21
b6e66f81a0f1b16a2b240cc9b6c94c14c38bcdef3db5fd813f32feaf363108ca,1518298413,219.0,0.4701839144149049,136967,699.2988389891991,21
c8c19e8f0bb61ba5c8ecb4082b2baf93c8b943641436d42aaff2bcef708205f2,1518298431,18.0,0.19301195746023345,136966,698.6181018125392,21
877ed3fb77af6ab287e91883cfa6434bcaa30b3961d3003f73db7247bc5128a5,1518298820,389.0,-1.7234298289047427,136965,697.6695407878371,21
3c624593e9a56365f39ee22bd348c1b6e9dba0bd8fa655a29236dcdfcca0bb4a,1518298874,54.0,-1.8780271044285939,136964,697.9362944950738,21
f1c3bf8aa9e56e31e96c58e31f9236d7a237ccdd915444766f8b6b0d664c602e,1518299021,147.0,1.3119923957263462,136963,703.4203052531432,21
6d7f5c1a7fc8d27f848c1d6cf03240fd7d3d3eab2fddc3b10290564f2a42a33f,1518299027,6.0,-4.005138517121697,136962,700.6543778588461,21
dd701544bc8dcb6e3a84789d9a9449ca0c5daad54c7124540812fed3a0117e1c,1518299070,43.0,-0.1570598021104078,136961,697.8663346385891,21
577cc8b96dc62afd4d9ca85281243651da2021eebbe995d3061c01621d86855a,1518299310,240.0,-2.0241857117134607,136960,700.0420316131697,21
45d8a6896f34b9e985dc879b2081929404dff66ffbdd26d3baf195cc81d38f62,1518299323,13.0,-0.46090670704921666,136959,702.1996747891957,21
155212f9af8d3ac0745c047f371f0077e0c35327c1ff483458b28470d1d3a31e,1518299506,183.0,-2.1499207576087684,136958,698.0023802362284,21
09e4f5cd4f3bf02f3b9d3620f763d2c4691c9ca0683e024a828c30e19b5e9b19,1518300010,504.0,0.49446012757564684,136957,692.6201479438222,22
5bf7f479f2ad29b6f14dee85c7e01bee3df5cfaea162755c60a1a3e763731218,1518300068,58.0,0.9566152390993329,136956,694.1020712357599,22
f046a7140cc932bdb00e339a0405c80a2e7de53d8e8b093037e9396104954def,1518300084,16.0,0.2747652933203225,136955,697.2935698859503,22
5968a7ae51230ef01560284c2a61aa3969fe452d438505aeaf931d59499cdc7a,1518300088,4.0,0.05589022108847439,136954,695.9490674261104,22
d019f1ed1ba254319e5992134a8c102a1eb10aee14c0e766ff526a84834bfa72,1518300459,371.0,0.9347112210249346,136953,694.6034868808881,22
4660a53cf506c7587da8b82e3c8ee91f267850c33e5a6c25c91cb9f09a382c14,1518300482,23.0,0.46468421809769117,136952,694.8087823548356,22
51a7c3865221827190ab5df1ad2841c380a2fac0f208d7cf9358605958537fb6,1518300506,24.0,-0.29995748548594214,136951,695.633838083146,22
f0e553e3deeb8411c33a09bbe255df2f882bccf1b10a267798973974a093c308,1518300707,201.0,-0.07029472665764869,136950,696.7977350478336,22
73b0095bbdd9f4bd32ce229f8f5057f130ae9ff75335e165cf6ced80c2d5e526,1518300839,132.0,-1.0219343368990377,136949,695.8258544184122,22
003b9a3eddba34d9594f2c9f8ea0112f52fec9fbd018222c86626c6ae86e9573,1518300873,34.0,0.4284674311540823,136948,696.5658059532938,22
cb71e90ab663d00c666e21e8ce5011bc9c4ba313f75f4fdbeee53add236dfbe1,1518301289,416.0,0.5321130426369092,136947,690.0450838762514,22
886917c461d703c350f4c1bef18687108b4f858725c72e2a955967bace3e6dad,1518301310,21.0,0.0988316615859586,136946,691.3959520323582,22
45f8f6f09607b86f344b4ed6a991c029a1c4b23aed8a8f82be146ad265003d1f,1518301386,76.0,0.08165516075380125,136945,691.6328942044797,22
fdf666fb5726f51a0cdc45e1515ba779203760a525e7d6811469a1416da49c64,1518301393,7.0,-0.19208280957792007,136944,697.4672369976228,22
81e2242c1ca7de74f6179b9f2b4456b29e545547e6335c2cc1241c792d0601b8,1518301631,238.0,-0.7864524596052921,136943,689.5272906548822,22
f31c7e71a06eb5275c05404635808bbb706c128d8108c99a4dca0d6720044f61,1518301679,48.0,-1.001129541657382,136942,691.6646901367902,22
2795af5e9da50495a8ff0ca5cc87b542789261fd5e55ee2a1d730a78293bbaab,1518301701,22.0,2.199985303201469,136941,689.653565325994,22
8656dd4afe9c84877dd28712907c7582365b048b013a4f826c73fc4225f85c6a,1518301969,268.0,0.35589483615980444,136940,684.464101173711,22
1fcc7692630e03dc74efbc63adbc2386ec7ee23fd2ae69034a592cfbcd4bca01,1518302010,41.0,-0.12139822651765743,136939,686.5880320036355,22
ef706cefd5d17b26885183c2f7cc35e04730b224a47e622d21380e1b513f7662,1518302103,93.0,0.4728441121169955,136938,687.9931433519243,22
0925d3d39ed3b66da6538ed94a8c6c004d2f3735aada2e24dd29a7c7d0184c6f,1518302251,148.0,-0.13807728525531385,136937,687.8820592513697,22
945ee3f1d8637ef18866b65f5f66ebce45a83ad1a81b0af2ef2098e73f39f1dd,1518302513,262.0,0.33036346164626357,136936,686.3585940882348,22
d914d8d2b957cbd0bac46f4d0c34adcb6b9f49c3b874d174a083924c4fd9d431,1518302644,131.0,-6.445132125674876,136935,688.5271808383798,22
0da34c82dab9bcf90b8f22c8a5eced0140c2a28cdb180a196757eeb2fdaa2623,1518302746,102.0,0.36576528084522475,136934,690.6837257542578,22
d4c26fabda73c4873e7857598d15fa317fd542d7b83e9990eddff6cd707e78c9,1518302776,30.0,-1.7240872616084375,136933,692.9605274438418,22
15f1fbc463fec914b3ccfaadd4c28855bd2c9d1fd060034b1a22271badd9da87,1518302788,12.0,0.8868613555682999,136932,692.6133828313964,22
a94eb4e7f8436c8cba5f8523379ef2d3b6bbe69740967f220082a353510e5f45,1518302829,41.0,0.5537864628061754,136931,693.1654304484446,22
e2eb60e19a965d5fee608f1b1aa92c3fc3b417238621f557298460f9320c9f7d,1518303061,232.0,-0.2652600405431521,136930,691.2482023726313,22
710c0f1938e5299d8be5dd8c2673d2c68667caca5caeb06559de4e003737cf53,1518303074,13.0,-0.20525203402234052,136929,692.8219804953413,22
b7a467eb914515956b3bd9af90e5cb5c606d6a6e5c31fd79e4b9b7d62690df0b,1518303409,335.0,-1.1875356484562072,136928,691.0599347507743,22
0a527defff24e95fc1e840a4a8b20620efb1eb83c9453c40e0b4412237ba9dbc,1518303485,76.0,-0.008257350866512386,136927,690.7441283808246,22
08e4e561b48d0f02861c59b95f12d940df1180d13afc824b86b57f50a12c1efc,1518303807,322.0,-0.563968458087714,136926,689.8800404075677,23
a4995c1acb8ceb7154f1ea2b1b636d48f6e6c14429bc97c7dcb6d9fafbf91a66,1518304019,212.0,0.39327075193996464,136925,691.865156933468,23
315bc37576ac3e6deb6a44a77ee8b809e8028044dbbf25ba8c0ff4cf02682b91,1518304039,20.0,0.25297512146396717,136924,693.2504292255886,23
2cd05043d412a56f12ab581936761113571ee33af0db167b5d3b92f871940ba9,1518304503,464.0,0.7689880104418184,136923,690.4400265951167,23
ca9f2df49764fce71158078ad4372661671c16ffe2683e56319a8173f9bf604a,1518304586,83.0,2.2432836854885347,136922,688.956865176711,23
c471f330a4419475e5dfe814117e3781805e779325be506d65694915f48c3525,1518304599,13.0,0.2527611685014558,136921,692.7121468534633,23
f7707a07423df204d5be2ff31f4dc6ecd566c5d424f0522ab956b42838b85ffd,1518305077,478.0,0.5602316566709699,136920,689.8178699624507,23
608ba9c024a2c632ee0223d0f67fb54674459f15487777b9ad3031157d1bc5e7,1518305113,36.0,0.4356289465187439,136919,690.0254625175322,23
8d43aa86887af5ca174758a35d2c3e81cf359029c8972c2604697bc01d45feb7,1518305299,186.0,0.09038221855850022,136918,690.1754825517703,23
a5ebbcb0beebc14563ebd17edbeccf7ebf64891b4590be02e4b350d17ba8dbce,1518305328,29.0,-0.10698830170670837,136917,692.1518597811898,23
0abda2783f8897dd58d0191250d3ada948b68aa158fc885dec96c77988492214,1518305381,53.0,0.2648866928517796,136916,691.745030962992,23
e0e022d7a69eb0f137b31d8dc6b069b3f56edc0cfae180c9492dc05ad5b82421,1518305453,72.0,-2.060575863977764,136915,692.7731633734348,23
0d7dbba4d90ff6b5fc25241f6b46f7fb5ab0ab60887048c6b36c75abcf5547cc,1518305773,320.0,1.2421556222610382,136914,687.6003323912787,23
33087b05bbfc096d590e05d18406027e98ac392bad3c702bd235bd2825fd54e4,1518305803,30.0,1.1041077114437987,136913,691.7348714946861,23
00b71fdd70b601108a4f8f91194766a1d7a6bf955635d033da800af5f621ff7b,1518305809,6.0,3.0022105668847088,136912,691.7024057750133,23
d85a53ce049780bb7dcddf59768c9aa913a0e662e8204707fe75269a0b142c43,1518305900,91.0,-1.4605927004105625,136911,694.2632571132655,23
21e9459fa3cfeb5e99f49e53a94f73e991ed0c23d9acb293b275c28fc3aa4f50,1518305923,23.0,0.5564417076623802,136910,693.4595674091519,23
ee451924f113529f852a15057506481549e25fd7a6bad885417968bccb9014e6,1518305944,21.0,0.1818925607615572,136909,694.0554574320133,23
a11124146b370384cb537c783b9a2c780d1dc53b9f9c2dba2074bd49f518745a,1518306044,100.0,0.27176461589643347,136908,692.9452812480093,23
25735eaa429065bfc41caa03be8bd5cef34e3904007c3602e7d18e1abe4de7ab,1518306074,30.0,0.273180986749387,136907,694.1146219890758,23
a6a70349da9385cb7255997b5bb146ef5600a32eb7b1152f8ae0ac224a6444ae,1518306308,234.0,-1.6308957252571248,136906,694.7107722413905,23
9912918756b7fb7232e6f274106d2ad53a50391fc1e150375e960e04eecf9340,1518306430,122.0,0.5005518553900086,136905,694.4059437047665,23
cbbcbee6d72921b7a5eb4eb6d74f8aa0d8f1d797aec8617ffc1c70865347ccb8,1518306471,41.0,0.21392156762297657,136904,693.9701736491859,23
02bac7f5bfda3924035a377b910579ea365e0cca9fc9be3dcb8a40c89953cac6,1518306508,37.0,-3.652134664097601,136903,694.9187880990315,23
8f5fe61773a8ebc2e758b8c55d98e2e8776b10cd6e9dce5169ce71a0afae13c0,1518306905,397.0,1.4879507197021813,136902,693.1445874978509,23
ed61071bb158eab7b16561462aa590922aebfa297d562d849803367f7b04cc25,1518306950,45.0,-1.5869203755677608,136901,694.0534291071582,23
1c9d6867c717c426e8927032bd9e02de93c762745fb119d919399940468301a1,1518306952,2.0,-0.34338427246584474,136900,695.93187261023,23
7187b66afe96590cb4527ecb8d0053f17eee4c7bb8bfce600d2123f605ce1aba,1518306981,29.0,0.33876959766377307,136899,695.7659047221638,23
a6e908f634e0cc8391fab467b23584f6a7d66b7ba3f9371cac1d5bd3d45427f2,1518307039,58.0,1.1148323381094065,136898,696.0284921909303,23
6c78c331184c4183d7ae8be353b78fa97a58840c71c16e31603620ced2c5597b,1518307158,119.0,-1.014589087195125,136897,692.8261997688064,23
bba6ca951b433d3f6e4b90b1c079001e5228bfb0d09cbb78a984acabc3893d61,1518307170,12.0,1.4187883044780876,136896,693.1398632947061,23
d7ea554b663237f912a91d00b901a6cd655459c792f890b53b95735c4e3ff5c9,1518307334,164.0,0.9586879607093789,136895,695.4067610802787,0
e82c2ae761e9f65df1cf06554fff56b5b4bfadb0e68e449483a0c28bb2ee6ff8,1518307564,230.0,0.4430010074802808,136894,692.9732356396843,0
132095e143dfcc22e46d113820de987266e13b3fc7eef72e8d457325753949c4,1518307688,124.0,-1.1240174487642003,136893,693.6340646023014,0
600ec7360f751ff59a38e0b9fbcb93ab1666a3a14c56d211dbb8fdf9e10f69cb,1518307753,65.0,2.121512574253088,136892,694.6081242695354,0
69928811458e8041fb3a59c49947c2035cf148bc7ed612557157f41ca285f19c,1518307942,189.0,4.88905738484221,136891,690.4017199081882,0
614fe6b12ffb4a60c3d22c6142f41196a57a2aae3639582ef50851b0634a8097,1518308080,138.0,4.522660558419652,136890,694.0042912378219,0
8b3feb8442e4b9825f4c5ef968fa1188b5ab461a377f1f26463a1cf2cfbc45f4,1518308104,24.0,-0.8155687898273686,136889,696.3492934134194,0
45ffec47131c1984f0b855d743f0709b10cc45bab4038b8b4b2efde1734517e5,1518308224,120.0,0.7160644823276756,136888,692.7084361457894,0
085154e475d34adbf5a0a6bcb4ef06dbc813443a64abb22a2e2d423c7e83fa1c,1518308253,29.0,1.1170378558054144,136887,693.8591710270045,0
25057c5942d17ae86008bcd374142ea452a71466ca92331510aaf3d309136589,1518308325,72.0,-0.17295124758132935,136886,693.7129982543606,0
706c18fb40d2cdced1f11b4b5ba0a09857142a7871a374952c6beaaaafd145f2,1518308477,152.0,-1.4462434073255919,136885,694.3676786541171,0
b48db54cf2e4ac3b27871d2ade3faaac083af79f83fda0ac555fbb14401fc499,1518308659,182.0,-1.0735019452146692,136884,689.492263143243,0
d8c3f86baa559c41cb865048e4c2dab47d2d121c986f32f267d33a73210fbb39,1518308785,126.0,1.4333788552845923,136883,693.6651323339257,0
a2d5e64241eb912af0914086bba69fcbc62c8436d992b808328fee67d256a72a,1518308984,199.0,-0.8170734991873035,136882,694.8348805958941,0
adf0515210f793aee600dc466add337c7463991679383e474a3e2990d61153dc,1518309048,64.0,-2.9110566476862614,136881,694.5318736730364,0
2b3fb4f4b54ddd61e6b3f01fb3c86fe8375b2e3ff3638c0e773aba175fa6d6ab,1518309118,70.0,0.41094109218058816,136880,694.956130077642,0
0a509764350eb8dcf13a64431dcb9b761411ecf5435465e0d7347b55e06f30ea,1518309137,19.0,-0.23863014700474314,136879,696.2359919170417,0
b281fa73ee3e3e671809cf017c465bdb7d602f80f20fdbc6a5747bfa0cddbb17,1518309502,365.0,0.006181789444427223,136878,691.9887537493717,0
6ab3057d9199714271526816b366e21a6b8dd97fa99da5621d1ee9ce23a8836f,1518309615,113.0,-0.12038515607407316,136877,691.4087400972245,0
d5e648a3cce64c33c1d628383527d6358dcdc836a064d53d1630020244aadd1e,1518309740,125.0,0.5577420866558491,136876,690.3468079691831,0
b701a8a08392129a6c58ac990169d1bc1e1970ab3f56b77ea0c20e7888624093,1518309807,67.0,1.6991471751790184,136875,690.3246104687455,0
bbbf7a2b37d479185dc23ee4977e560ddca73418da44d24998d7e9caed8b87e9,1518310003,196.0,0.9901377583196935,136874,690.7569142594922,0
67cea8228716ca37a054d32d77de96e9b364665ac5af49e023389e438bc2dbb0,1518310154,151.0,0.3634471650418639,136873,688.7343474160695,0
7d3ce4e35108537be0759c24133196ba313834241dd5e051239ade8dfe066c4d,1518310541,387.0,1.2211429524220334,136872,686.8273330163529,0
4657c2a3398c37831636c1dfcc7d653e337c047ff0a9874735009b00f7e47a3c,1518310651,110.0,0.15493216639585206,136871,686.9146303392477,0
ad1db01ee5420efc6436f49ce70cffc16f76bea9b00b90b9aee86739e09fc9d7,1518310690,39.0,-1.1018193560176874,136870,687.7238456049099,0
ee563c05c2bd14afb453c25ef83f3db6a8960d004aaaddca7374420e1c969ebd,1518310728,38.0,2.39417457966645,136869,686.2667920913999,0
7951026774760b495fb909fc443a1eff7e43449718b55b92b0ab9e5fd5ddd54a,1518310842,114.0,0.005410605917507082,136868,688.835000196418,1
8e735cf73236b8b541995d7b7da21b740cb29c374b962b731235da6124a8db02,1518311182,340.0,-0.3299095245164564,136867,685.056217057893,1
8ae40b6538cfde5949d547216bf21b72d658d15dfa2d019786d5d18f5fb2df12,1518311224,42.0,-0.23256843989489018,136866,685.134395549186,1
b56786b5b4d38883f4bf9af5065ffb339c3d1209a3d38812268035646c6750d9,1518311413,189.0,-0.35528153128485246,136865,682.1022802087344,1
566a1d925b2f8f53ecea0cecf68ed01eeddee3ab6880422ae3e424cc2acc2a2c,1518311534,121.0,-0.1320243446482061,136864,682.0208855801727,1
cd709f682d30bea0320afc3d0c108d1d75c8c16d71c745828dec536317fe5192,1518311553,19.0,-0.9015916150316488,136863,680.4321853227694,1
cefd9f424bb91ef45f70a498542273cc8af7f41f2b252359f65299d04da134ea,1518311674,121.0,0.0852751301722099,136862,683.9291009178056,1
8a365d5c2bfb27030f1514205845714d0d377b0ef38553adc1b91e74f6f78f4f,1518311786,112.0,-0.19353391896473957,136861,680.8959022385717,1
7698526e135b4e0c35c11fdded13dc2f85260ef02e324090f15d2e7e7ae19af7,1518311986,200.0,-0.7915834514800228,136860,682.2926641777622,1
3aaa1f20c8efedbada50ddb76fa0e41e89ca7c316134606721928503a1085552,1518312049,63.0,0.3169562679510955,136859,683.188243305221,1
2a4a8711a6134a209c0db0ae14238f88dab8928ce2f2779f2b536b8bbff04deb,1518312145,96.0,-0.786751886242388,136858,682.2097160960556,1
d9e6b6d31fbf16d49ae9c6cbb3e3e58e234ae7e977184a388393946c8c18883d,1518312387,242.0,-0.22614578618252765,136857,681.138751286949,1
850335375850ce95f7278927b22857a7d87ddeaf87b8bb314742e3c64c76c283,1518312424,37.0,0.35592755857752806,136856,682.1709009385306,1
19564f8e581187b59f01364a672549764cdbc3f5d9975b28fd2d3ca7a02723d6,1518312615,191.0,0.2612722795217882,136855,679.8366338627606,1
798c2ff411d78e3aea73e3cfa466479a3f053445b12704806310b96c9515e8dd,1518312726,111.0,0.8127030240670977,136854,678.3950051783968,1
2617c2bda147d760596f7c18d95841ca15fc295e41377f00dbcc24072394f800,1518312765,39.0,0.006390197401468262,136853,680.9462253534809,1
46149e26a5e1acee2177a68253d268d7f2fdee505d7f5a32797f11dc54ad8e44,1518313006,241.0,0.0936910613444505,136852,683.89637863927,1
e8f188aa5af36a36ba2cc3fb04737cdf1224fd7a3fa5473c1ae951f8733ba1e8,1518313046,40.0,0.05895399437652336,136851,679.2108191703749,1
5ae91b4fd01a66590153b2291b250e644ea8b0c4b875f50e29a55b8eb8640a66,1518313139,93.0,0.16846750166196947,136850,680.2729504145651,1
7a41f1f5e265ca35caabb5adbb4f871f42ed26a5988fad0f4084bbd15018df96,1518313173,34.0,0.09452919545551525,136849,683.5527504734816,1
